description,genres,img,last_chapter,link,origin,published_date,state,title,type
"Sur le quai de la gare de Bright River, Matthew attend l’orphelin que sa soeur Marilla et lui ont décidé d’adopter afin de les aider à la ferme. Mais c’est Anne, une petite rouquine aux yeux pétillants qui se présente… Extrêmement attachante, elle va rapidement séduire son entourage par son courage, sa détermination et sa débrouillardise.",Shōjo,/imgs/mangas/akage-no-anne.jpg,https://www.japscan.me/manga/akage-no-anne/,https://www.japscan.me/manga/akage-no-anne/,Japon,,,Manga Akage No Anne,1997
A venir...,Josei,/imgs/mangas/akachan-ryuu-no-osewagakari-ni-ninmei-saremashita.jpg,https://www.japscan.me/manga/akachan-ryuu-no-osewagakari-ni-ninmei-saremashita/,https://www.japscan.me/manga/akachan-ryuu-no-osewagakari-ni-ninmei-saremashita/,Japon,,,Manga Akachan Ryuu No Osewagakari Ni Ninmei Saremashita,2020
"Kay Sarah Jane Napier rend visite à monsieur Endacott pour qu'il lui confirme qu'elle n'est pas Kimberley Endacott, kidnappée et disparue depuis 10 ans. En effet, elle serait tombée sur le journal intime de sa mère décédée qui y aurait écrit la mystérieuse phrase ""K et venue aujourd'hui"", le jour même où Kimberley aurait été enlevée. De plus, son père serait parti le jour même où la rançon aurait été livrée. Soudainement, un jeune homme nommé Ben Radford fait irruption dans le bureau et semble très en colère en apercevant Kay, supposant qu'elle en a après la fortune du vieil homme. Prenant congé de monsieur Endacott, Kay et Ben prennent le même ascenseur. Cependant, celui-ci l'embrasse soudainement et se met en colère quelques instants après...",Josei,/imgs/mangas/akai-kami-wa-yuuwaku-no-shirushi.jpg,https://www.japscan.me/manga/akai-kami-wa-yuuwaku-no-shirushi/,https://www.japscan.me/manga/akai-kami-wa-yuuwaku-no-shirushi/,Japon,,,Manga Akai Kami Wa Yuuwaku No Shirushi,2010
"Sonnet est un cyborg créé pour devenir l'arme la plus puissante du monde entier. Il est envoyé au Japon pour protéger Lan Komatsuzaki, une jeune fille peu banale. La rencontre entre les deux va littéralement changer leur vie et Sonnet va peu à peu retrouver son humanité…",Shōjo,/imgs/mangas/akai-kiba-blue-sonnet.jpg,https://www.japscan.me/manga/akai-kiba-blue-sonnet/,https://www.japscan.me/manga/akai-kiba-blue-sonnet/,Japon,,,Manga Akai Kiba: Blue Sonnet,1989
"Riu Rokugiya est la seule fille d'une célèbre maison de théâtre kabuki. Depuis son enfance, elle rêve constamment d'un homme qu'elle rencontre sous une lune rouge. Un jour, elle assiste à une représentation de ses frères et apprend qu'il est l'un des héritiers des Akatsukiya, Rui Ashikawa. Les Akatsukiya sont des parents éloignés des Rokugiya et, récemment, leur chef, Enjûro Ashikawa, est mort. La famille est donc en train de choisir un successeur parmi les trois frères adoptifs, dont Rui.
Mais pourquoi Riu rêve-t-elle de Rui mourant chaque nuit ?",Shōjo,/imgs/mangas/akaki-tsuki-no-meguru-koro.jpg,https://www.japscan.me/manga/akaki-tsuki-no-meguru-koro/,https://www.japscan.me/manga/akaki-tsuki-no-meguru-koro/,Japon,,,Manga Akaki Tsuki No Meguru Koro,2009
"C'est l'histoire d'un garçon, Rwanda, dont la mère est une meurtrière vicieuse, situé en Angleterre à la fin du 19e siècle. Rwanda, qui a longtemps été confiné au sous-sol, a grandi et a quitté la maison après un certain incident. Finalement, il est arrivé à la ville et a été pris en charge par un membre du personnel de la maison de soins infirmiers et a décidé de vivre dans l'établissement. Mais la vie quotidienne paisible n'est ennuyeuse que pour Rwanda ...",Shounen,/imgs/mangas/akai-kiri-no-naka-kara.jpg,https://www.japscan.me/manga/akai-kiri-no-naka-kara/,https://www.japscan.me/manga/akai-kiri-no-naka-kara/,Japon,,,Manga Akai Kiri No Naka Kara,2019
"Takashi Amamiya 19 ans meurt après avoir trébuché sur une bouteille mais bizarrement il se retrouve dans un corps d'une jolie fille, Akane Hagiwara. Après ceci, Amamiya passe par de diverses épreuves et tribulations faisant face au fait qu'il est devenu une fille, récupéré son corps, et ses nouveaux et anciens amis...",Shōjo,/imgs/mangas/akane-chan-overdrive.jpg,https://www.japscan.me/manga/akane-chan-overdrive/,https://www.japscan.me/manga/akane-chan-overdrive/,Japon,,,Manga Akane-Chan Overdrive,1999
Tatsumi est un combattant qui débarque dans la capitale en espérant y réaliser ses rêves. Malheureusement il se fait dépouiller de son argent par une jeune femme dans une taverne. Sans le sous et à la rue il fait la connaissance d'une jeune noble qui lui propose de le loger pour la nuit. Ce qu'il ne sait pas encore c'est que sa protectrice va être attaquée par un groupe d’assassins...,Shōnen,/imgs/mangas/akame-ga-kiru.jpg,https://www.japscan.me/manga/akame-ga-kiru/,https://www.japscan.me/manga/akame-ga-kiru/,Japon,,,Manga Akame Ga Kiru,2010
"Au Japon, à l'ère Reiwa XX, les actes sexuels sont devenus illégaux en raison de la hausse du mouvement féministe et la fugue de certains extrémistes. Hikaru Inuda, un étudiant honorable est le fils d'un membre de la division de l'application des lois sexuelles est emmené pour la première fois dans un club par son ami peu fréquentable. Inuda va y découvrir quelque chose de choquant, ici le sexe et l'alcool y coulent à flots et les gens adorent ça. Parmi tout ce monde se trouve Misora, l'idole préférée de Inuda. Devant un monde inconnu, une étrange envie parcourt le corps d'Inuda.",Seinen,/imgs/mangas/akai-ringo.jpg,https://www.japscan.me/manga/akai-ringo/,https://www.japscan.me/manga/akai-ringo/,Japon,,,Manga Akai Ringo,2019
"Shinta s'est perfectionné 13 ans durant afin d'atteindre le statut de Shin'uchi, le plus haut rang des rakugo-ka. Mais malgré sa très bonne performance lors de l'examen de passage, le juge de l'épreuve, l'émérite Maître Arakawa Issho, a décidé de renvoyer de l'école Arakawa l'ensemble des participants sans donner davantage d'explication ! Ainsi s'arrêta nette la carrière de Shinta, qui avait tant sacrifié pour accomplir son rêve...

Mais Akane, la fille de Shinta qui admirait son père et son rakugo plus que tout, ne compte pas en rester là !",Shounen,/imgs/mangas/akane-banashi.jpg,https://www.japscan.me/manga/akane-banashi/,https://www.japscan.me/manga/akane-banashi/,Japon,,,Manga Akane Banashi,2022
"Japon, 1863, fin de l'ère Edo, c'est le temps des samouraïs. Sôshi Okita est un jeune manieur de sabre, encore nouveau dans son clan, mais néanmoins doué. Il est au service de son maître et ami Hijikata Toshizô, qui est lui aussi un jeune samouraï.",Seinen,/imgs/mangas/akaneiro-no-kaze.jpg,https://www.japscan.me/manga/akaneiro-no-kaze/,https://www.japscan.me/manga/akaneiro-no-kaze/,Japon,,,Manga Akaneiro No Kaze,1995
"Un jour, un client a fait irruption dans le magasin de confection de Takumi, demandant à acheter un costume qui ne lui allait pas bien – mais il était tellement pressé qu'il n'a pas ou rester assez longtemps pour le faire ajuster ou même prendre son reçu.
Il est revenu quelques jours plus tard pour s'excuser et commander un nouveau costume. Au fil du temps, Takumi commence à s'intéresser à Takano-sama.",Yaoi,/imgs/mangas/akari-o-otoshita-ato-de.jpg,https://www.japscan.me/manga/akari-o-otoshita-ato-de/,https://www.japscan.me/manga/akari-o-otoshita-ato-de/,Japon,,,Manga Akari O Otoshita Ato De,2010
"Le gouvernement, en réponse à la large baisse du taux de naissance du Japon, met en place un projet pour encourager les jeunes à former des couples. L’histoire prend place dans le lycée où a lieu le test initial du projet. Celui-ci, obligatoire, se résume très simplement : les élèves doivent former des couples ou ils mourront.",Shōnen,/imgs/mangas/akarui-sekai-keikaku.jpg,https://www.japscan.me/manga/akarui-sekai-keikaku/,https://www.japscan.me/manga/akarui-sekai-keikaku/,Japon,,,Manga Akarui Sekai Keikaku,2012
"L'histoire est basée sur le groupe d'idoles japonais AKB48. Hiroko Yoshinaga est une jeune adolescente. Comme toutes les lycéennes, elle écoute souvent ses groupes phares, principalement le groupe d'idoles AKB48. Hiroko rêve même de monter sur scènes avec les chanteuses. Or, il se trouve que la jeune fille est plutôt timide quant au fait de se produire devant des personnes. Mais Hiroko peut compter sur le soutien de son camarade de classe et ami Minoru Urayama, qui l'aide à combattre son point noir. En effet, le garçon ferait tout pour elle, ayant des sentiments à son égard. Alors quand Minoru apprend qu'une audition du groupe AKB48 se déroule non loin de chez eux, le garçon décide de s'inscrire avec son amie Hiroko à l'audition pour lui donner confiance et courage. Mais pour la passer sans se faire repérer, il devra se déguiser en fille ! Le moment des résultats arrivé, Hiroko découvre qu'elle a été sélectionnée et qu'elle va devoir travailler dur. Mais à la grande surprise des deux lycéens, Minoru est également sélectionné...",Shōnen,/imgs/mangas/akb49-renai-kinshi-jourei.jpg,https://www.japscan.me/manga/akb49-renai-kinshi-jourei/,https://www.japscan.me/manga/akb49-renai-kinshi-jourei/,Japon,,,Manga AKB49 - Renai Kinshi Jourei,2010
"AKB48 Satsujin Jiken est un manga policier adapté du groupe féminin japonais 'Murder Mystery' présent dans la campagne publicitaire pour des bonbons Glico de 'Ice no Mi'. Dans le manga, les membres de AKB48 découvrent le corps de leur compagnon Kato Rena. Maeda Atsuko arrive sur la scène du crime et commence à s'occuper de l'affaire. Les 89 autres membres actuels du groupe vont alors devenir suspects.",Shōnen,/imgs/mangas/akb48-satsujin-jiken.jpg,https://www.japscan.me/manga/akb48-satsujin-jiken/,https://www.japscan.me/manga/akb48-satsujin-jiken/,Japon,,,Manga AKB48 Satsujin Jiken,2012
"Kôji Shima est un jeune homme qui peine à trouver un job. Ses recherches d’emploi le mènent dans le quartier Tokyoïte d’Akihabara, où il découvre le monde des «Otakus», des «Cosplayeuses» et des bars où les serveuses
sont déguisées en soubrettes sexy. Il y fait la rencontre d’un groupe d’adolescents qui ont pour mission de gérer un site internet dont le nom est «Le garde du corps de Yui».
Ce site a pour vocation de protéger le quartier d’Akihabara et ses habitants de tous les problèmes générés par d’éventuels «hackers» mal intentionnés. Kôji, grâce à ses compétences informatiques hors normes, va tout naturellement intégrer cette équipe et donner ainsi un sens à sa vie.",Seinen,/imgs/mangas/akihabaraadeep.jpg,https://www.japscan.me/manga/akihabaraadeep/,https://www.japscan.me/manga/akihabaraadeep/,Japon,,,Manga ,2006
"Créer un paradis où les humains et les Yokai peuvent coexister, une lutte humaine et Yokai afin de réaliser un rêve. C'est leur histoire.",Shōnen,/imgs/mangas/ake-no-tobari.jpg,https://www.japscan.me/manga/ake-no-tobari/,https://www.japscan.me/manga/ake-no-tobari/,Japon,,,Manga Ake No Tobari,2014
"« Akatsuki » : maladie capable de contaminer tout être vivant, le transformant en monstre et l'entraînant vers une mort certaine. Seuls les médecins-guerriers surnommés « kiriishi » sont aptes à guérir les infectés à l’aide de leur « clave », une arme spéciale.
Hibiki et Kirisa ne sont kiriishi que depuis un mois. Et si Hibiki est un garçon un peu idiot et bourru qui affirme ne travailler que pour l’argent, Kirisa, quant à elle, agit pour le bien des patients et s’implique corps et âme dans sa mission. Les caractères très différents de ces deux personnages que tout oppose seront à l’origine de bien des situations cocasses.
Tous deux vont faire face à diverses formes d’akatsuki et se retrouveront confrontés à des situations périlleuses, qui révéleront la rage incommensurable de Hibiki contre cette maladie, malgré son apparente désinvolture...
L’argent et la gloire ne seraient pas les seules raisons qui le motivent dans sa mission ?",Shōnen,/imgs/mangas/akatsuki.jpg,https://www.japscan.me/manga/akatsuki/,https://www.japscan.me/manga/akatsuki/,Japon,,,Manga Akatsuki,2009
"Parfois, le monde peut se reveler plus doux qu'il ne semble l'être.","School Life, Ecchi, Tranche De Vie, Parodie",/imgs/mangas/a-kind-world.jpg,https://www.japscan.me/manga/a-kind-world/,https://www.japscan.me/manga/a-kind-world/,Japon,,,Manga A Kind World,Seinen
"""Ne deviendriez-vous pas la femme d'un gobelin ?""
À Yang-an, la capitale de l'empire de la dynastie Shun, il y a des rumeurs selon lesquelles une déesse chante une chanson qui exauce vos souhaits dans vos rêves si vous visitez une certaine pharmacie. Pour confirmer cela, Son Altesse Heonyoung, qui déguise son statut de membre de la famille royale, part à la recherche de la déesse des rumeurs. Après avoir écouté sa chanson, il est captivé par elle, comme s'il souffrait d'une maladie…

Un homme qui doit tuer sa propre identité sous le masque d'un gobelin; et une femme qui n'a ni nom ni amant, et ne vit que pour la vengeance de sa mère. Une histoire d'amour triste entre un homme et une femme qui sont les seuls à pouvoir se comprendre pleinement.",Josei,/imgs/mangas/a-kind-goblin-s-bird.jpg,https://www.japscan.me/manga/a-kind-goblin-s-bird/,https://www.japscan.me/manga/a-kind-goblin-s-bird/,Corée Du Sud,,,Manhwa A Kind Goblin's Bird,2020
"2030. Néo-Tokyo est devenue une gigantesque poubelle hi-tech. Tetsuo, Kanéda et leur bande de jeunes du centre d'insertion et d'apprentissage professionnel foncent dans la nuit sur des motos volées, sans autre but que de repousser toujours plus loin les limites du speed. Quand ils croisent un drôle de petit garçon au visage de vieillard, leur premier réflexe est de l'agresser mais cette créature perdue possède un étrange moyen de défense... Ils viennent de faire connaissance avec le n°26 et de franchir, sans s'en rendre compte, la première étape d'un processus irréversible : le réveil d'Akira...",Seinen,/imgs/mangas/akira.jpg,https://www.japscan.me/manga/akira/,https://www.japscan.me/manga/akira/,Japon,,,Manga Akira,1982
"Aoi Sora, un jeune homme au physique androgyne, vit avec trois magnifiques créatures : sa mère, sa sœur ainée Aki ainsi que sa jumelle Nami. Ils forment en apparence une famille normale sauf que Sora et Aki partagent un secret : ils sont amants !Un secret qui est sur le point d'être percé par Nami qui tente de caser son frérot avec son amie Kana en l'inscrivant au club de mode dont ils sont les trois seuls membres...",Seinen,/imgs/mangas/aki-sora.jpg,https://www.japscan.me/manga/aki-sora/,https://www.japscan.me/manga/aki-sora/,Japon,,,Manga Aki-Sora,2008
